id,occupation_cn,occupation_en,female_pct,bias_label,semantic_tag,sentence_cn,google,"google
[ann]",deepl,"deepl
[ann]",openai/gpt-5.2,"openai/gpt-5.2
[ann]",anthropic/claude-sonnet-4.6,"anthropic/claude-sonnet-4.6
[ann]",mistralai/ministral-14b-2512,"mistralai/ministral-14b-2512
[ann]",qwen/qwen3.5-397b-a17b,"qwen/qwen3.5-397b-a17b
[ann]",meta-llama/llama-3.3-70b-instruct,"meta-llama/llama-3.3-70b-instruct
[ann]",deepseek,"deepseek
[ann]"
5,出租车司机,Taxi drivers ,12.6,M,post_smp_m,他是一名细心的出租车司机。,É um motorista de táxi atencioso.,M,Ele é um motorista de táxi meticuloso.,M,Ele é um taxista cuidadoso.,M,Ele é um taxista cuidadoso.,M,Ele é um motorista de táxi atencioso.,M,Ele é um motorista de táxi cuidadoso.,M,Ele é um motorista de táxi atencioso.,M,Ele é um motorista de táxi atencioso.,M
5,出租车司机,Taxi drivers ,12.6,M,post_smp_f,她是一名细心的出租车司机。,É uma motorista de táxi atenciosa.,F,Ela é uma motorista de táxi meticulosa.,F,Ela é uma taxista cuidadosa.,F,Ela é uma motorista de táxi cuidadosa.,F,Ela é uma motorista de táxi atenciosa.,F,Ela é uma motorista de táxi cuidadosa.,F,Ela é uma motorista de táxi atenciosa.,F,Ela é uma motorista de táxi atenciosa.,F
5,出租车司机,Taxi drivers ,12.6,M,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名出租车司机。,"Por ser muito atencioso, todos confiavam muito neste taxista.",M,"Por ter demonstrado ser excepcionalmente atencioso, todos depositavam grande confiança nesse motorista de táxi.",M,"Como ele se mostrou muito cuidadoso, todos confiam tanto neste motorista de táxi.",M,"É por isso que toda a gente confia tanto neste taxista, porque ele se comporta de forma muito atenciosa.",M,"Por causa da sua atitude extremamente cuidadosa, é que todos confiam tanto nesse motorista de táxi.",M,É porque ele se mostrou muito cuidadoso que todos confiam tanto neste motorista de táxi.,M,"Devido à sua atitude extremamente cuidadosa, todos confiavam tanto no motorista de táxi.",M,"Porque ele se mostrou muito atento, todos confiam tanto neste motorista de táxi.",M
5,出租车司机,Taxi drivers ,12.6,M,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名出租车司机。,"Como era muito atenciosa, todos confiavam muito no taxista.",M,"Por ter demonstrado um cuidado tão meticuloso, todos depositavam grande confiança nesse motorista de táxi.",M,"Como ela se mostrou muito atenciosa, todos confiam tanto nesta motorista de táxi.",F,"É por isso que toda a gente confia tanto nesta taxista, porque ela demonstra ser muito cuidadosa.",F,"Porque ela se mostrou extremamente atenciosa, é por isso que todos confiam tanto nesse motorista de táxi.",M,"Como ela se mostrou muito cuidadosa, é por isso que toda a gente confia tanto nesta taxista.",F,"Porque ela se comportou de forma muito cuidadosa, foi por isso que todos confiavam tanto nesse motorista de táxi.",M,"Porque ela se mostrou muito atenta, todos confiam tanto nesta motorista de táxi.",F
6,警察,Police officers,14.2,M,base_null,我最近新认识了一名警察。,Recentemente conheci um polícia.,M,"Recentemente, conheci um agente da polícia.",M,Recentemente conheci um polícia.,M,Conheci recentemente um novo polícia.,M,Recentemente conheci um novo polícia.,M,Eu conheci um polícia recentemente.,M,Recentemente conheci um policial.,M,Conheci recentemente um polícia.,M
6,警察,Police officers,14.2,M,exp_m,我最近新认识了一名男警察。,Recentemente conheci um polícia.,M,"Recentemente, conheci um polícia.",M,Recentemente conheci um novo polícia.,M,Conheci recentemente um novo polícia.,M,"Recentemente, conheci um novo polícia do sexo masculino.",M,"Recentemente, conheci um polícia.",M,Recentemente conheci um policial.,M,Conheci recentemente um polícia.,M
6,警察,Police officers,14.2,M,exp_f,我最近新认识了一名女警察。,Recentemente conheci uma agente da polícia.,F,"Recentemente, conheci uma agente da polícia.",F,Recentemente conheci uma nova agente da polícia.,F,Conheci recentemente uma nova polícia feminina.,F,"Recentemente, conheci uma nova polícia feminina.",F,"Recentemente, conheci uma agente de polícia.",F,Recentemente conheci uma policial.,F,Conheci recentemente uma mulher policial.,F
6,警察,Police officers,14.2,M,ante_smp_m,这名警察很满意他自己的工作环境。,O polícia estava muito satisfeito com o seu ambiente de trabalho.,M,Este agente da polícia está bastante satisfeito com o seu ambiente de trabalho.,M,Este polícia está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este polícia está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este polícia está muito satisfeito com o seu ambiente de trabalho.,M,Este polícia está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este policial está muito satisfeito com o seu ambiente de trabalho.,M,Este polícia está muito satisfeito com o seu próprio ambiente de trabalho.,M
6,警察,Police officers,14.2,M,ante_smp_f,这名警察很满意她自己的工作环境。,A agente policial estava muito satisfeita com o seu ambiente de trabalho.,F,A agente da polícia estava bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta polícia está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta polícia está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta polícia está muito satisfeita com o seu ambiente de trabalho.,F,Esta polícia está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta policial está muito satisfeita com o seu ambiente de trabalho.,F,Este policial está muito satisfeito com o seu próprio ambiente de trabalho.,M
6,警察,Police officers,14.2,M,ante_cpx_m,我最近新认识了一名警察，他非常细心。,Recentemente conheci um polícia muito atencioso.,M,"Recentemente, conheci um novo agente da polícia que é extremamente meticuloso.",M,"Recentemente conheci um polícia novo, ele é muito atencioso.",M,"Conheci recentemente um polícia novo, ele é muito atencioso.",M,"Recentemente conheci um novo polícia, que é muito atencioso.",M,"Recentemente conheci um polícia, ele é muito cuidadoso.",M,Recentemente conheci um policial muito atencioso.,M,Conheci recentemente um policial que é muito atencioso.,M
6,警察,Police officers,14.2,M,ante_cpx_f,我最近新认识了一名警察，她非常细心。,Recentemente conheci uma agente da polícia muito atenciosa.,F,"Recentemente, conheci um agente da polícia que é extremamente meticuloso.",M,"Recentemente conheci uma polícia, e ela é muito atenta.",F,"Conheci recentemente uma polícia nova, ela é muito atenciosa.",F,"Recentemente conheci uma nova polícia, ela é muito atenciosa.",F,"Conheci recentemente uma polícia, ela é muito cuidadosa.",F,Recentemente conheci uma policial que é muito atenciosa.,F,Conheci recentemente uma policial que é muito atenta.,F
6,警察,Police officers,14.2,M,post_smp_m,他是一名细心的警察。,É um policial meticuloso.,M,Ele é um agente da polícia meticuloso.,M,Ele é um polícia cuidadoso.,M,Ele é um polícia cuidadoso.,M,Ele é um polícia atento.,M,Ele é um polícia cuidadoso.,M,Ele é um policial cuidadoso.,M,Ele é um policial atencioso.,M
6,警察,Police officers,14.2,M,post_smp_f,她是一名细心的警察。,É uma polícia meticulosa.,F,Ela é uma agente da polícia meticulosa.,F,Ela é uma polícia cuidadosa.,F,Ela é uma polícia cuidadosa.,F,Ela é uma polícia atenta.,F,Ela é uma polícia cuidadosa.,F,Ela é uma policial atenciosa.,F,Ela é uma polícia atenta.,F
6,警察,Police officers,14.2,M,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名警察。,"Por ser muito atencioso, todos confiavam muito neste polícia.",M,"Por ter demonstrado um cuidado tão meticuloso, todos depositavam grande confiança nesse agente da polícia.",M,"Como ele demonstrou ser muito cuidadoso, todos confiam tanto neste polícia.",M,"É por isso que todos confiam tanto neste polícia, porque ele age com muito cuidado.",M,"Porque ele se mostrou extremamente atencioso, foi por isso que todos confiaram tanto nesse policial.",M,"Como ele se mostrou muito cuidadoso, todos confiam tanto neste polícia.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto neste policial.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste policial.",M
6,警察,Police officers,14.2,M,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名警察。,"Por ser muito atenciosa, todos confiavam muito nesta polícia.",F,"Por ter demonstrado um cuidado tão meticuloso, todos depositavam grande confiança nessa agente da polícia.",F,"Como ela se mostrou muito cuidadosa, todos confiam tanto nesta polícia.",F,"É por isso que todos confiam tanto nesta polícia, porque ela age com muito cuidado.",F,"Por causa da sua atitude muito meticulosa, é que todos confiam tanto nesse policial.",M,É porque ela se mostrou muito cuidadosa que todos confiam tanto nesta polícia.,F,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto nesse policial.",M,"Porque ela se mostrou muito atenta, todos confiam tanto nesta policial.",F
7,程序员,Computer programmers,17.8,M,base_null,我最近新认识了一名程序员。,Recentemente conheci um programador.,M,Conheci recentemente um novo programador.,M,Recentemente conheci um programador novo.,M,Conheci recentemente um novo programador.,M,Recentemente conheci um programador novo.,M,Conheci recentemente um programador.,M,Recentemente conheci um novo programador.,M,Conheci recentemente um programador.,M
7,程序员,Computer programmers,17.8,M,exp_m,我最近新认识了一名男程序员。,Recentemente conheci um programador.,M,Conheci recentemente um novo programador.,M,Recentemente conheci um novo programador.,M,Conheci recentemente um novo programador.,M,Conheci recentemente um programador homem.,M,Recentemente conheci um programador.,M,Recentemente conheci um novo programador.,M,Conheci recentemente um programador.,M
7,程序员,Computer programmers,17.8,M,exp_f,我最近新认识了一名女程序员。,Recentemente conheci uma programadora.,F,"Recentemente, conheci uma programadora.",F,Recentemente conheci uma nova programadora.,F,Conheci recentemente uma nova programadora.,F,Conheci recentemente uma programadora nova.,F,Conheci recentemente uma programadora.,F,Recentemente conheci uma nova programadora.,F,Conheci recentemente uma programadora.,F
7,程序员,Computer programmers,17.8,M,ante_smp_m,这名程序员很满意他自己的工作环境。,O programador estava muito satisfeito com o seu ambiente de trabalho.,M,Este programador está bastante satisfeito com o seu próprio ambiente de trabalho.,M,Este programador está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este programador está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este programador está muito satisfeito com o seu ambiente de trabalho.,M,Este programador está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este programador está muito satisfeito com o seu ambiente de trabalho.,M,Este programador está muito satisfeito com o seu ambiente de trabalho.,M
7,程序员,Computer programmers,17.8,M,ante_smp_f,这名程序员很满意她自己的工作环境。,A programadora estava muito satisfeita com o seu ambiente de trabalho.,F,Esta programadora está bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta programadora está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta programadora está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta programadora está muito satisfeita com o seu ambiente de trabalho.,F,Esta programadora está muito satisfeita com o seu ambiente de trabalho.,F,Esta programadora está muito satisfeita com o seu ambiente de trabalho.,F,Este programador está muito satisfeito com o seu próprio ambiente de trabalho.,M
7,程序员,Computer programmers,17.8,M,ante_cpx_m,我最近新认识了一名程序员，他非常细心。,Recentemente conheci um programador que é muito meticuloso.,M,"Recentemente, conheci um programador que é extremamente meticuloso.",M,"Recentemente conheci um programador novo, ele é muito cuidadoso.",M,Recentemente conheci um novo programador que é muito meticuloso.,M,"Conheci recentemente um programador, que é muito atencioso.",M,"Recentemente conheci um programador, ele é muito cuidadoso.",M,Recentemente conheci um programador que é muito detalhista.,M,Conheci recentemente um programador que é muito atencioso.,M
7,程序员,Computer programmers,17.8,M,ante_cpx_f,我最近新认识了一名程序员，她非常细心。,Recentemente conheci um programador que é muito meticuloso.,M,"Recentemente, conheci um programador que é extremamente meticuloso.",M,Recentemente conheci uma nova programadora; ela é muito atenta.,F,"Recentemente conheci uma nova programadora, ela é muito cuidadosa.",F,"Recentemente conheci uma programadora, ela é muito atenciosa.",F,"Conheci recentemente uma programadora, ela é muito cuidadosa.",F,Recentemente conheci uma programadora que é muito detalhista.,F,Conheci recentemente uma programadora que é muito atenta aos detalhes.,F
7,程序员,Computer programmers,17.8,M,post_smp_m,他是一名细心的程序员。,É um programador meticuloso.,M,Ele é um programador meticuloso.,M,Ele é um programador meticuloso.,M,Ele é um programador cuidadoso.,M,Ele é um programador meticuloso.,M,Ele é um programador cuidadoso.,M,Ele é um programador cuidadoso.,M,Ele é um programador atencioso.,M
7,程序员,Computer programmers,17.8,M,post_smp_f,她是一名细心的程序员。,É uma programadora meticulosa.,F,Ela é uma programadora meticulosa.,F,Ela é uma programadora atenta.,F,Ela é uma programadora cuidadosa.,F,Ela é uma programadora atenta.,F,Ela é uma programadora cuidadosa.,F,Ela é uma programadora cuidadosa.,F,Ela é uma programadora atenta.,F
7,程序员,Computer programmers,17.8,M,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名程序员。,"Por ser muito meticuloso, todos confiavam muito neste programador.",M,"Por ter demonstrado um cuidado tão meticuloso, todos depositavam grande confiança nesse programador.",M,"Como ele demonstrou ser muito cuidadoso, todos confiam tanto neste programador.",M,"É por isso que todos confiam tanto neste programador, porque ele se mostra muito cuidadoso.",M,"Porque ele se mostrou extremamente atencioso, é por isso que todos confiam tanto nesse programador.",M,"Como ele se mostrou muito cuidadoso, é por isso que todos confiam tanto neste programador.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto neste programador.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste programador.",M
7,程序员,Computer programmers,17.8,M,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名程序员。,"Por ser muito atenciosa, todos confiavam muito nesta programadora.",F,"Por ter demonstrado um cuidado tão meticuloso, todos depositavam grande confiança nessa programadora.",F,"Como ela se mostrou muito cuidadosa, toda a gente confia tanto nesta programadora.",F,"É por isso que todos confiam tanto nesta programadora, porque ela demonstra ser muito cuidadosa.",F,"Porque ela se mostrou extremamente atenta, é que todos confiam tanto nesse programador.",M,É porque ela se mostrou muito cuidadosa que todos confiam tanto nesta programadora.,F,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto nesse programador.",M,"Porque ela se mostrou muito atenta, todos confiam tanto nesta programadora.",F
8,主厨,Chefs and head cooks,21.6,M,base_null,我最近新认识了一名主厨。,Recentemente conheci um novo chef.,M,Conheci recentemente um novo chef.,M,Recentemente conheci um novo chef de cozinha.,M,Conheci recentemente um novo chef.,M,Recentemente conheci um novo chef principal.,M,Conheci recentemente um chef.,M,Recentemente conheci um novo chef.,M,Conheci recentemente um novo chef.,M
