occupation,bias_label,target_gender,complexity,position,system,system_type,correct
Teacher,F,f,smp,ante,LLaMA,LLM,1
Teacher,F,f,smp,ante,DeepSeek,LLM,1
Teacher,F,m,cpx,ante,Google,NMT,0
Teacher,F,m,cpx,ante,DeepL,NMT,1
Teacher,F,m,cpx,ante,GPT5,LLM,1
Teacher,F,m,cpx,ante,Claude,LLM,1
Teacher,F,m,cpx,ante,Ministral,LLM,1
Teacher,F,m,cpx,ante,Qwen,LLM,1
Teacher,F,m,cpx,ante,LLaMA,LLM,1
Teacher,F,m,cpx,ante,DeepSeek,LLM,1
Teacher,F,f,cpx,ante,Google,NMT,1
Teacher,F,f,cpx,ante,DeepL,NMT,1
Teacher,F,f,cpx,ante,GPT5,LLM,1
Teacher,F,f,cpx,ante,Claude,LLM,1
Teacher,F,f,cpx,ante,Ministral,LLM,1
Teacher,F,f,cpx,ante,Qwen,LLM,1
Teacher,F,f,cpx,ante,LLaMA,LLM,1
Teacher,F,f,cpx,ante,DeepSeek,LLM,1
Teacher,F,m,smp,post,Google,NMT,1
Teacher,F,m,smp,post,DeepL,NMT,1
Teacher,F,m,smp,post,GPT5,LLM,1
Teacher,F,m,smp,post,Claude,LLM,1
Teacher,F,m,smp,post,Ministral,LLM,1
Teacher,F,m,smp,post,Qwen,LLM,1
Teacher,F,m,smp,post,LLaMA,LLM,1
Teacher,F,m,smp,post,DeepSeek,LLM,1
Teacher,F,f,smp,post,Google,NMT,1
Teacher,F,f,smp,post,DeepL,NMT,1
Teacher,F,f,smp,post,GPT5,LLM,1
Teacher,F,f,smp,post,Claude,LLM,1
Teacher,F,f,smp,post,Ministral,LLM,1
Teacher,F,f,smp,post,Qwen,LLM,1
Teacher,F,f,smp,post,LLaMA,LLM,1
Teacher,F,f,smp,post,DeepSeek,LLM,1
Teacher,F,m,cpx,post,Google,NMT,1
Teacher,F,m,cpx,post,DeepL,NMT,1
Teacher,F,m,cpx,post,GPT5,LLM,1
Teacher,F,m,cpx,post,Claude,LLM,1
Teacher,F,m,cpx,post,Ministral,LLM,1
Teacher,F,m,cpx,post,Qwen,LLM,1
Teacher,F,m,cpx,post,LLaMA,LLM,1
Teacher,F,m,cpx,post,DeepSeek,LLM,1
Teacher,F,f,cpx,post,Google,NMT,1
Teacher,F,f,cpx,post,DeepL,NMT,1
Teacher,F,f,cpx,post,GPT5,LLM,1
Teacher,F,f,cpx,post,Claude,LLM,1
Teacher,F,f,cpx,post,Ministral,LLM,1
Teacher,F,f,cpx,post,Qwen,LLM,1
Teacher,F,f,cpx,post,LLaMA,LLM,1
Teacher,F,f,cpx,post,DeepSeek,LLM,1
Writers and authors ,F,m,smp,ante,Google,NMT,1
Writers and authors ,F,m,smp,ante,DeepL,NMT,1
Writers and authors ,F,m,smp,ante,GPT5,LLM,1
Writers and authors ,F,m,smp,ante,Claude,LLM,1
Writers and authors ,F,m,smp,ante,Ministral,LLM,1
Writers and authors ,F,m,smp,ante,Qwen,LLM,1
Writers and authors ,F,m,smp,ante,LLaMA,LLM,1
Writers and authors ,F,m,smp,ante,DeepSeek,LLM,1
Writers and authors ,F,f,smp,ante,Google,NMT,1
Writers and authors ,F,f,smp,ante,DeepL,NMT,1
Writers and authors ,F,f,smp,ante,GPT5,LLM,1
Writers and authors ,F,f,smp,ante,Claude,LLM,1
Writers and authors ,F,f,smp,ante,Ministral,LLM,1
Writers and authors ,F,f,smp,ante,Qwen,LLM,1
Writers and authors ,F,f,smp,ante,LLaMA,LLM,1
Writers and authors ,F,f,smp,ante,DeepSeek,LLM,1
Writers and authors ,F,m,cpx,ante,Google,NMT,1
Writers and authors ,F,m,cpx,ante,DeepL,NMT,1
Writers and authors ,F,m,cpx,ante,GPT5,LLM,1
Writers and authors ,F,m,cpx,ante,Claude,LLM,1
Writers and authors ,F,m,cpx,ante,Ministral,LLM,1
Writers and authors ,F,m,cpx,ante,Qwen,LLM,1
Writers and authors ,F,m,cpx,ante,LLaMA,LLM,1
Writers and authors ,F,m,cpx,ante,DeepSeek,LLM,1
Writers and authors ,F,f,cpx,ante,Google,NMT,0
Writers and authors ,F,f,cpx,ante,DeepL,NMT,0
Writers and authors ,F,f,cpx,ante,GPT5,LLM,1
Writers and authors ,F,f,cpx,ante,Claude,LLM,1
Writers and authors ,F,f,cpx,ante,Ministral,LLM,1
Writers and authors ,F,f,cpx,ante,Qwen,LLM,1
Writers and authors ,F,f,cpx,ante,LLaMA,LLM,1
Writers and authors ,F,f,cpx,ante,DeepSeek,LLM,1
Writers and authors ,F,m,smp,post,Google,NMT,1
Writers and authors ,F,m,smp,post,DeepL,NMT,1
Writers and authors ,F,m,smp,post,GPT5,LLM,1
Writers and authors ,F,m,smp,post,Claude,LLM,1
Writers and authors ,F,m,smp,post,Ministral,LLM,1
Writers and authors ,F,m,smp,post,Qwen,LLM,1
Writers and authors ,F,m,smp,post,LLaMA,LLM,1
Writers and authors ,F,m,smp,post,DeepSeek,LLM,1
Writers and authors ,F,f,smp,post,Google,NMT,1
Writers and authors ,F,f,smp,post,DeepL,NMT,1
Writers and authors ,F,f,smp,post,GPT5,LLM,1
Writers and authors ,F,f,smp,post,Claude,LLM,1
Writers and authors ,F,f,smp,post,Ministral,LLM,1
Writers and authors ,F,f,smp,post,Qwen,LLM,1
Writers and authors ,F,f,smp,post,LLaMA,LLM,1
Writers and authors ,F,f,smp,post,DeepSeek,LLM,1
Writers and authors ,F,m,cpx,post,Google,NMT,1
Writers and authors ,F,m,cpx,post,DeepL,NMT,1
Writers and authors ,F,m,cpx,post,GPT5,LLM,1
Writers and authors ,F,m,cpx,post,Claude,LLM,1
Writers and authors ,F,m,cpx,post,Ministral,LLM,1
Writers and authors ,F,m,cpx,post,Qwen,LLM,1
Writers and authors ,F,m,cpx,post,LLaMA,LLM,1
Writers and authors ,F,m,cpx,post,DeepSeek,LLM,1
Writers and authors ,F,f,cpx,post,Google,NMT,1
Writers and authors ,F,f,cpx,post,DeepL,NMT,1
Writers and authors ,F,f,cpx,post,GPT5,LLM,1
Writers and authors ,F,f,cpx,post,Claude,LLM,1
Writers and authors ,F,f,cpx,post,Ministral,LLM,0
Writers and authors ,F,f,cpx,post,Qwen,LLM,1
Writers and authors ,F,f,cpx,post,LLaMA,LLM,0
Writers and authors ,F,f,cpx,post,DeepSeek,LLM,1
Bakers,F,m,smp,ante,Google,NMT,1
Bakers,F,m,smp,ante,DeepL,NMT,1
Bakers,F,m,smp,ante,GPT5,LLM,1
Bakers,F,m,smp,ante,Claude,LLM,1
Bakers,F,m,smp,ante,Ministral,LLM,1
Bakers,F,m,smp,ante,Qwen,LLM,1
Bakers,F,m,smp,ante,LLaMA,LLM,1
Bakers,F,m,smp,ante,DeepSeek,LLM,1
Bakers,F,f,smp,ante,Google,NMT,1
Bakers,F,f,smp,ante,DeepL,NMT,1
Bakers,F,f,smp,ante,GPT5,LLM,1
Bakers,F,f,smp,ante,Claude,LLM,1
Bakers,F,f,smp,ante,Ministral,LLM,1
Bakers,F,f,smp,ante,Qwen,LLM,1
Bakers,F,f,smp,ante,LLaMA,LLM,1
Bakers,F,f,smp,ante,DeepSeek,LLM,1
Bakers,F,m,cpx,ante,Google,NMT,1
Bakers,F,m,cpx,ante,DeepL,NMT,1
Bakers,F,m,cpx,ante,GPT5,LLM,1
Bakers,F,m,cpx,ante,Claude,LLM,1
Bakers,F,m,cpx,ante,Ministral,LLM,1
Bakers,F,m,cpx,ante,Qwen,LLM,1
Bakers,F,m,cpx,ante,LLaMA,LLM,1
Bakers,F,m,cpx,ante,DeepSeek,LLM,1
Bakers,F,f,cpx,ante,Google,NMT,0
Bakers,F,f,cpx,ante,DeepL,NMT,0
Bakers,F,f,cpx,ante,GPT5,LLM,1
Bakers,F,f,cpx,ante,Claude,LLM,1
Bakers,F,f,cpx,ante,Ministral,LLM,1
Bakers,F,f,cpx,ante,Qwen,LLM,1
Bakers,F,f,cpx,ante,LLaMA,LLM,0
Bakers,F,f,cpx,ante,DeepSeek,LLM,1
Bakers,F,m,smp,post,Google,NMT,1
Bakers,F,m,smp,post,DeepL,NMT,1
Bakers,F,m,smp,post,GPT5,LLM,1
Bakers,F,m,smp,post,Claude,LLM,1
Bakers,F,m,smp,post,Ministral,LLM,1
Bakers,F,m,smp,post,Qwen,LLM,1
Bakers,F,m,smp,post,LLaMA,LLM,1
Bakers,F,m,smp,post,DeepSeek,LLM,1
Bakers,F,f,smp,post,Google,NMT,1
Bakers,F,f,smp,post,DeepL,NMT,1
Bakers,F,f,smp,post,GPT5,LLM,1
Bakers,F,f,smp,post,Claude,LLM,1
Bakers,F,f,smp,post,Ministral,LLM,1
Bakers,F,f,smp,post,Qwen,LLM,1
Bakers,F,f,smp,post,LLaMA,LLM,1
Bakers,F,f,smp,post,DeepSeek,LLM,1
Bakers,F,m,cpx,post,Google,NMT,1
Bakers,F,m,cpx,post,DeepL,NMT,1
Bakers,F,m,cpx,post,GPT5,LLM,1
Bakers,F,m,cpx,post,Claude,LLM,1
Bakers,F,m,cpx,post,Ministral,LLM,1
Bakers,F,m,cpx,post,Qwen,LLM,1
Bakers,F,m,cpx,post,LLaMA,LLM,1
Bakers,F,m,cpx,post,DeepSeek,LLM,1
Bakers,F,f,cpx,post,Google,NMT,1
Bakers,F,f,cpx,post,DeepL,NMT,1
Bakers,F,f,cpx,post,GPT5,LLM,1
Bakers,F,f,cpx,post,Claude,LLM,1
Bakers,F,f,cpx,post,Ministral,LLM,0
Bakers,F,f,cpx,post,Qwen,LLM,1
Bakers,F,f,cpx,post,LLaMA,LLM,1
Bakers,F,f,cpx,post,DeepSeek,LLM,1
Waiters and waitresses,F,m,smp,ante,Google,NMT,1
Waiters and waitresses,F,m,smp,ante,DeepL,NMT,1
Waiters and waitresses,F,m,smp,ante,GPT5,LLM,1
Waiters and waitresses,F,m,smp,ante,Claude,LLM,1
Waiters and waitresses,F,m,smp,ante,Ministral,LLM,1
Waiters and waitresses,F,m,smp,ante,Qwen,LLM,1
Waiters and waitresses,F,m,smp,ante,LLaMA,LLM,1
Waiters and waitresses,F,m,smp,ante,DeepSeek,LLM,1
Waiters and waitresses,F,f,smp,ante,Google,NMT,1
Waiters and waitresses,F,f,smp,ante,DeepL,NMT,1
Waiters and waitresses,F,f,smp,ante,GPT5,LLM,1
Waiters and waitresses,F,f,smp,ante,Claude,LLM,1
Waiters and waitresses,F,f,smp,ante,Ministral,LLM,1
Waiters and waitresses,F,f,smp,ante,Qwen,LLM,1
Waiters and waitresses,F,f,smp,ante,LLaMA,LLM,1
Waiters and waitresses,F,f,smp,ante,DeepSeek,LLM,1
Waiters and waitresses,F,m,cpx,ante,Google,NMT,1
Waiters and waitresses,F,m,cpx,ante,DeepL,NMT,1
Waiters and waitresses,F,m,cpx,ante,GPT5,LLM,1
Waiters and waitresses,F,m,cpx,ante,Claude,LLM,1
Waiters and waitresses,F,m,cpx,ante,Ministral,LLM,1
Waiters and waitresses,F,m,cpx,ante,Qwen,LLM,1
Waiters and waitresses,F,m,cpx,ante,LLaMA,LLM,1
Waiters and waitresses,F,m,cpx,ante,DeepSeek,LLM,1
Waiters and waitresses,F,f,cpx,ante,Google,NMT,1
Waiters and waitresses,F,f,cpx,ante,DeepL,NMT,1
Waiters and waitresses,F,f,cpx,ante,GPT5,LLM,1
Waiters and waitresses,F,f,cpx,ante,Claude,LLM,1
Waiters and waitresses,F,f,cpx,ante,Ministral,LLM,1
Waiters and waitresses,F,f,cpx,ante,Qwen,LLM,1
Waiters and waitresses,F,f,cpx,ante,LLaMA,LLM,1
Waiters and waitresses,F,f,cpx,ante,DeepSeek,LLM,1
Waiters and waitresses,F,m,smp,post,Google,NMT,1
Waiters and waitresses,F,m,smp,post,DeepL,NMT,1
Waiters and waitresses,F,m,smp,post,GPT5,LLM,1
Waiters and waitresses,F,m,smp,post,Claude,LLM,1
Waiters and waitresses,F,m,smp,post,Ministral,LLM,1
Waiters and waitresses,F,m,smp,post,Qwen,LLM,1
Waiters and waitresses,F,m,smp,post,LLaMA,LLM,1
Waiters and waitresses,F,m,smp,post,DeepSeek,LLM,1
Waiters and waitresses,F,f,smp,post,Google,NMT,1
Waiters and waitresses,F,f,smp,post,DeepL,NMT,1
Waiters and waitresses,F,f,smp,post,GPT5,LLM,1
Waiters and waitresses,F,f,smp,post,Claude,LLM,1
Waiters and waitresses,F,f,smp,post,Ministral,LLM,1
Waiters and waitresses,F,f,smp,post,Qwen,LLM,1
Waiters and waitresses,F,f,smp,post,LLaMA,LLM,1
Waiters and waitresses,F,f,smp,post,DeepSeek,LLM,1
Waiters and waitresses,F,m,cpx,post,Google,NMT,1
Waiters and waitresses,F,m,cpx,post,DeepL,NMT,1
Waiters and waitresses,F,m,cpx,post,GPT5,LLM,1
Waiters and waitresses,F,m,cpx,post,Claude,LLM,1
Waiters and waitresses,F,m,cpx,post,Ministral,LLM,1
Waiters and waitresses,F,m,cpx,post,Qwen,LLM,1
Waiters and waitresses,F,m,cpx,post,LLaMA,LLM,1
Waiters and waitresses,F,m,cpx,post,DeepSeek,LLM,1
Waiters and waitresses,F,f,cpx,post,Google,NMT,1
Waiters and waitresses,F,f,cpx,post,DeepL,NMT,1
Waiters and waitresses,F,f,cpx,post,GPT5,LLM,1
Waiters and waitresses,F,f,cpx,post,Claude,LLM,1
Waiters and waitresses,F,f,cpx,post,Ministral,LLM,1
Waiters and waitresses,F,f,cpx,post,Qwen,LLM,1
Waiters and waitresses,F,f,cpx,post,LLaMA,LLM,0
Waiters and waitresses,F,f,cpx,post,DeepSeek,LLM,1
Veterinarians,F,m,smp,ante,Google,NMT,1
Veterinarians,F,m,smp,ante,DeepL,NMT,1
Veterinarians,F,m,smp,ante,GPT5,LLM,1
Veterinarians,F,m,smp,ante,Claude,LLM,1
Veterinarians,F,m,smp,ante,Ministral,LLM,1
Veterinarians,F,m,smp,ante,Qwen,LLM,1
Veterinarians,F,m,smp,ante,LLaMA,LLM,1
Veterinarians,F,m,smp,ante,DeepSeek,LLM,1
Veterinarians,F,f,smp,ante,Google,NMT,1
Veterinarians,F,f,smp,ante,DeepL,NMT,1
Veterinarians,F,f,smp,ante,GPT5,LLM,1
Veterinarians,F,f,smp,ante,Claude,LLM,1
Veterinarians,F,f,smp,ante,Ministral,LLM,1
Veterinarians,F,f,smp,ante,Qwen,LLM,1
Veterinarians,F,f,smp,ante,LLaMA,LLM,1
Veterinarians,F,f,smp,ante,DeepSeek,LLM,1
Veterinarians,F,m,cpx,ante,Google,NMT,1
Veterinarians,F,m,cpx,ante,DeepL,NMT,1
Veterinarians,F,m,cpx,ante,GPT5,LLM,1
Veterinarians,F,m,cpx,ante,Claude,LLM,1
Veterinarians,F,m,cpx,ante,Ministral,LLM,1
Veterinarians,F,m,cpx,ante,Qwen,LLM,1
Veterinarians,F,m,cpx,ante,LLaMA,LLM,1
Veterinarians,F,m,cpx,ante,DeepSeek,LLM,1
Veterinarians,F,f,cpx,ante,Google,NMT,0
Veterinarians,F,f,cpx,ante,DeepL,NMT,0
Veterinarians,F,f,cpx,ante,GPT5,LLM,1
Veterinarians,F,f,cpx,ante,Claude,LLM,1
Veterinarians,F,f,cpx,ante,Ministral,LLM,1
Veterinarians,F,f,cpx,ante,Qwen,LLM,1
Veterinarians,F,f,cpx,ante,LLaMA,LLM,0
Veterinarians,F,f,cpx,ante,DeepSeek,LLM,1
Veterinarians,F,m,smp,post,Google,NMT,1
Veterinarians,F,m,smp,post,DeepL,NMT,1
Veterinarians,F,m,smp,post,GPT5,LLM,1
Veterinarians,F,m,smp,post,Claude,LLM,1
Veterinarians,F,m,smp,post,Ministral,LLM,1
Veterinarians,F,m,smp,post,Qwen,LLM,1
Veterinarians,F,m,smp,post,LLaMA,LLM,1
Veterinarians,F,m,smp,post,DeepSeek,LLM,1
Veterinarians,F,f,smp,post,Google,NMT,1
Veterinarians,F,f,smp,post,DeepL,NMT,1
Veterinarians,F,f,smp,post,GPT5,LLM,1
Veterinarians,F,f,smp,post,Claude,LLM,1
Veterinarians,F,f,smp,post,Ministral,LLM,1
Veterinarians,F,f,smp,post,Qwen,LLM,1
Veterinarians,F,f,smp,post,LLaMA,LLM,1
Veterinarians,F,f,smp,post,DeepSeek,LLM,1
Veterinarians,F,m,cpx,post,Google,NMT,1
Veterinarians,F,m,cpx,post,DeepL,NMT,1
Veterinarians,F,m,cpx,post,GPT5,LLM,1
Veterinarians,F,m,cpx,post,Claude,LLM,1
Veterinarians,F,m,cpx,post,Ministral,LLM,1
Veterinarians,F,m,cpx,post,Qwen,LLM,1
Veterinarians,F,m,cpx,post,LLaMA,LLM,1
Veterinarians,F,m,cpx,post,DeepSeek,LLM,1
Veterinarians,F,f,cpx,post,Google,NMT,1
Veterinarians,F,f,cpx,post,DeepL,NMT,1
Veterinarians,F,f,cpx,post,GPT5,LLM,1
Veterinarians,F,f,cpx,post,Claude,LLM,1
Veterinarians,F,f,cpx,post,Ministral,LLM,0
Veterinarians,F,f,cpx,post,Qwen,LLM,1
Veterinarians,F,f,cpx,post,LLaMA,LLM,0
Veterinarians,F,f,cpx,post,DeepSeek,LLM,1
Cashiers,F,m,smp,ante,Google,NMT,1
Cashiers,F,m,smp,ante,DeepL,NMT,1
Cashiers,F,m,smp,ante,GPT5,LLM,1
Cashiers,F,m,smp,ante,Claude,LLM,1
Cashiers,F,m,smp,ante,Ministral,LLM,0
Cashiers,F,m,smp,ante,Qwen,LLM,1
Cashiers,F,m,smp,ante,LLaMA,LLM,1
Cashiers,F,m,smp,ante,DeepSeek,LLM,1
Cashiers,F,f,smp,ante,Google,NMT,1
Cashiers,F,f,smp,ante,DeepL,NMT,1
Cashiers,F,f,smp,ante,GPT5,LLM,1
Cashiers,F,f,smp,ante,Claude,LLM,1
Cashiers,F,f,smp,ante,Ministral,LLM,1
Cashiers,F,f,smp,ante,Qwen,LLM,1
Cashiers,F,f,smp,ante,LLaMA,LLM,1
Cashiers,F,f,smp,ante,DeepSeek,LLM,1
Cashiers,F,m,cpx,ante,Google,NMT,0
Cashiers,F,m,cpx,ante,DeepL,NMT,1
Cashiers,F,m,cpx,ante,GPT5,LLM,1
Cashiers,F,m,cpx,ante,Claude,LLM,1
Cashiers,F,m,cpx,ante,Ministral,LLM,0
Cashiers,F,m,cpx,ante,Qwen,LLM,1
Cashiers,F,m,cpx,ante,LLaMA,LLM,0
Cashiers,F,m,cpx,ante,DeepSeek,LLM,1
Cashiers,F,f,cpx,ante,Google,NMT,1
Cashiers,F,f,cpx,ante,DeepL,NMT,1
Cashiers,F,f,cpx,ante,GPT5,LLM,1
Cashiers,F,f,cpx,ante,Claude,LLM,1
Cashiers,F,f,cpx,ante,Ministral,LLM,1
Cashiers,F,f,cpx,ante,Qwen,LLM,1
Cashiers,F,f,cpx,ante,LLaMA,LLM,1
Cashiers,F,f,cpx,ante,DeepSeek,LLM,1
Cashiers,F,m,smp,post,Google,NMT,1
Cashiers,F,m,smp,post,DeepL,NMT,1
Cashiers,F,m,smp,post,GPT5,LLM,1
Cashiers,F,m,smp,post,Claude,LLM,1
Cashiers,F,m,smp,post,Ministral,LLM,1
Cashiers,F,m,smp,post,Qwen,LLM,1
Cashiers,F,m,smp,post,LLaMA,LLM,1
Cashiers,F,m,smp,post,DeepSeek,LLM,1
Cashiers,F,f,smp,post,Google,NMT,1
Cashiers,F,f,smp,post,DeepL,NMT,1
Cashiers,F,f,smp,post,GPT5,LLM,1
Cashiers,F,f,smp,post,Claude,LLM,1
Cashiers,F,f,smp,post,Ministral,LLM,1
Cashiers,F,f,smp,post,Qwen,LLM,1
Cashiers,F,f,smp,post,LLaMA,LLM,1
Cashiers,F,f,smp,post,DeepSeek,LLM,1
Cashiers,F,m,cpx,post,Google,NMT,1
Cashiers,F,m,cpx,post,DeepL,NMT,1
Cashiers,F,m,cpx,post,GPT5,LLM,1
Cashiers,F,m,cpx,post,Claude,LLM,1
Cashiers,F,m,cpx,post,Ministral,LLM,1
Cashiers,F,m,cpx,post,Qwen,LLM,1
Cashiers,F,m,cpx,post,LLaMA,LLM,1
Cashiers,F,m,cpx,post,DeepSeek,LLM,1
Cashiers,F,f,cpx,post,Google,NMT,1
Cashiers,F,f,cpx,post,DeepL,NMT,1
Cashiers,F,f,cpx,post,GPT5,LLM,1
Cashiers,F,f,cpx,post,Claude,LLM,1
Cashiers,F,f,cpx,post,Ministral,LLM,1
Cashiers,F,f,cpx,post,Qwen,LLM,1
Cashiers,F,f,cpx,post,LLaMA,LLM,1
Cashiers,F,f,cpx,post,DeepSeek,LLM,1
Editors,F,m,smp,ante,Google,NMT,1
Editors,F,m,smp,ante,DeepL,NMT,1
Editors,F,m,smp,ante,GPT5,LLM,1
Editors,F,m,smp,ante,Claude,LLM,1
Editors,F,m,smp,ante,Ministral,LLM,1
Editors,F,m,smp,ante,Qwen,LLM,1
Editors,F,m,smp,ante,LLaMA,LLM,1
Editors,F,m,smp,ante,DeepSeek,LLM,1
Editors,F,f,smp,ante,Google,NMT,1
Editors,F,f,smp,ante,DeepL,NMT,1
Editors,F,f,smp,ante,GPT5,LLM,1
Editors,F,f,smp,ante,Claude,LLM,1
Editors,F,f,smp,ante,Ministral,LLM,1
Editors,F,f,smp,ante,Qwen,LLM,1
Editors,F,f,smp,ante,LLaMA,LLM,1
Editors,F,f,smp,ante,DeepSeek,LLM,1
Editors,F,m,cpx,ante,Google,NMT,1
Editors,F,m,cpx,ante,DeepL,NMT,1
Editors,F,m,cpx,ante,GPT5,LLM,1
Editors,F,m,cpx,ante,Claude,LLM,1
Editors,F,m,cpx,ante,Ministral,LLM,1
Editors,F,m,cpx,ante,Qwen,LLM,1
Editors,F,m,cpx,ante,LLaMA,LLM,1
Editors,F,m,cpx,ante,DeepSeek,LLM,1
Editors,F,f,cpx,ante,Google,NMT,0
Editors,F,f,cpx,ante,DeepL,NMT,0
Editors,F,f,cpx,ante,GPT5,LLM,1
Editors,F,f,cpx,ante,Claude,LLM,1
Editors,F,f,cpx,ante,Ministral,LLM,1
Editors,F,f,cpx,ante,Qwen,LLM,1
Editors,F,f,cpx,ante,LLaMA,LLM,1
Editors,F,f,cpx,ante,DeepSeek,LLM,1
Editors,F,m,smp,post,Google,NMT,1
Editors,F,m,smp,post,DeepL,NMT,1
Editors,F,m,smp,post,GPT5,LLM,1
Editors,F,m,smp,post,Claude,LLM,1
Editors,F,m,smp,post,Ministral,LLM,1
Editors,F,m,smp,post,Qwen,LLM,1
Editors,F,m,smp,post,LLaMA,LLM,1
Editors,F,m,smp,post,DeepSeek,LLM,1
Editors,F,f,smp,post,Google,NMT,1
Editors,F,f,smp,post,DeepL,NMT,1
Editors,F,f,smp,post,GPT5,LLM,1
Editors,F,f,smp,post,Claude,LLM,1
Editors,F,f,smp,post,Ministral,LLM,1
Editors,F,f,smp,post,Qwen,LLM,1
Editors,F,f,smp,post,LLaMA,LLM,1
Editors,F,f,smp,post,DeepSeek,LLM,1
Editors,F,m,cpx,post,Google,NMT,1
Editors,F,m,cpx,post,DeepL,NMT,1
Editors,F,m,cpx,post,GPT5,LLM,1
Editors,F,m,cpx,post,Claude,LLM,1
Editors,F,m,cpx,post,Ministral,LLM,1
Editors,F,m,cpx,post,Qwen,LLM,1
Editors,F,m,cpx,post,LLaMA,LLM,1
Editors,F,m,cpx,post,DeepSeek,LLM,1
Editors,F,f,cpx,post,Google,NMT,1
Editors,F,f,cpx,post,DeepL,NMT,1
Editors,F,f,cpx,post,GPT5,LLM,1
Editors,F,f,cpx,post,Claude,LLM,1
Editors,F,f,cpx,post,Ministral,LLM,0
Editors,F,f,cpx,post,Qwen,LLM,1
Editors,F,f,cpx,post,LLaMA,LLM,0
Editors,F,f,cpx,post,DeepSeek,LLM,1
Interpreters and translators,F,m,smp,ante,Google,NMT,1
Interpreters and translators,F,m,smp,ante,DeepL,NMT,1
Interpreters and translators,F,m,smp,ante,GPT5,LLM,1
Interpreters and translators,F,m,smp,ante,Claude,LLM,1
Interpreters and translators,F,m,smp,ante,Ministral,LLM,1
Interpreters and translators,F,m,smp,ante,Qwen,LLM,1
Interpreters and translators,F,m,smp,ante,LLaMA,LLM,1
Interpreters and translators,F,m,smp,ante,DeepSeek,LLM,1
Interpreters and translators,F,f,smp,ante,Google,NMT,1
Interpreters and translators,F,f,smp,ante,DeepL,NMT,1
Interpreters and translators,F,f,smp,ante,GPT5,LLM,1
Interpreters and translators,F,f,smp,ante,Claude,LLM,1
Interpreters and translators,F,f,smp,ante,Ministral,LLM,1
Interpreters and translators,F,f,smp,ante,Qwen,LLM,1
Interpreters and translators,F,f,smp,ante,LLaMA,LLM,0
Interpreters and translators,F,f,smp,ante,DeepSeek,LLM,1
Interpreters and translators,F,m,cpx,ante,Google,NMT,1
Interpreters and translators,F,m,cpx,ante,DeepL,NMT,1
Interpreters and translators,F,m,cpx,ante,GPT5,LLM,1
Interpreters and translators,F,m,cpx,ante,Claude,LLM,1
Interpreters and translators,F,m,cpx,ante,Ministral,LLM,1
Interpreters and translators,F,m,cpx,ante,Qwen,LLM,1
Interpreters and translators,F,m,cpx,ante,LLaMA,LLM,1
Interpreters and translators,F,m,cpx,ante,DeepSeek,LLM,1
Interpreters and translators,F,f,cpx,ante,Google,NMT,0
Interpreters and translators,F,f,cpx,ante,DeepL,NMT,0
Interpreters and translators,F,f,cpx,ante,GPT5,LLM,1
Interpreters and translators,F,f,cpx,ante,Claude,LLM,1
Interpreters and translators,F,f,cpx,ante,Ministral,LLM,1
Interpreters and translators,F,f,cpx,ante,Qwen,LLM,1
Interpreters and translators,F,f,cpx,ante,LLaMA,LLM,1
Interpreters and translators,F,f,cpx,ante,DeepSeek,LLM,1
Interpreters and translators,F,m,smp,post,Google,NMT,1
Interpreters and translators,F,m,smp,post,DeepL,NMT,1
Interpreters and translators,F,m,smp,post,GPT5,LLM,1
Interpreters and translators,F,m,smp,post,Claude,LLM,1
Interpreters and translators,F,m,smp,post,Ministral,LLM,1
Interpreters and translators,F,m,smp,post,Qwen,LLM,1
Interpreters and translators,F,m,smp,post,LLaMA,LLM,1
Interpreters and translators,F,m,smp,post,DeepSeek,LLM,1
Interpreters and translators,F,f,smp,post,Google,NMT,1
Interpreters and translators,F,f,smp,post,DeepL,NMT,1
Interpreters and translators,F,f,smp,post,GPT5,LLM,1
Interpreters and translators,F,f,smp,post,Claude,LLM,1
Interpreters and translators,F,f,smp,post,Ministral,LLM,1
Interpreters and translators,F,f,smp,post,Qwen,LLM,1
Interpreters and translators,F,f,smp,post,LLaMA,LLM,1
Interpreters and translators,F,f,smp,post,DeepSeek,LLM,1
Interpreters and translators,F,m,cpx,post,Google,NMT,1
Interpreters and translators,F,m,cpx,post,DeepL,NMT,1
Interpreters and translators,F,m,cpx,post,GPT5,LLM,1
Interpreters and translators,F,m,cpx,post,Claude,LLM,1
Interpreters and translators,F,m,cpx,post,Ministral,LLM,1
Interpreters and translators,F,m,cpx,post,Qwen,LLM,1
Interpreters and translators,F,m,cpx,post,LLaMA,LLM,1
Interpreters and translators,F,m,cpx,post,DeepSeek,LLM,1
Interpreters and translators,F,f,cpx,post,Google,NMT,1
Interpreters and translators,F,f,cpx,post,DeepL,NMT,1
Interpreters and translators,F,f,cpx,post,GPT5,LLM,1
Interpreters and translators,F,f,cpx,post,Claude,LLM,1
Interpreters and translators,F,f,cpx,post,Ministral,LLM,0
Interpreters and translators,F,f,cpx,post,Qwen,LLM,1
Interpreters and translators,F,f,cpx,post,LLaMA,LLM,1
Interpreters and translators,F,f,cpx,post,DeepSeek,LLM,1
Psychologists,F,m,smp,ante,Google,NMT,1
Psychologists,F,m,smp,ante,DeepL,NMT,1
Psychologists,F,m,smp,ante,GPT5,LLM,1
Psychologists,F,m,smp,ante,Claude,LLM,1
